r,k,s,t,c
0.0243,2.7,2.408,0.002739726,0.0001
0.0243,2.7,2.423,0.002739726,0.0003
0.0243,2.7,2.431,0.002739726,0.0002
0.0243,2.7,2.445,0.002739726,0.0016
0.0243,2.7,2.509,0.002739726,0.0002
0.0243,2.7,2.518,0.002739726,0.0006
0.0243,2.7,2.541,0.002739726,0.0028
0.0243,2.7,2.547,0.002739726,0.0036
0.0243,2.7,2.565,0.002739726,0.0734
0.0243,2.7,2.587,0.002739726,0.0315
0.0243,2.7,2.621,0.002739726,0.023
0.0243,2.7,2.622,0.002739726,0.0275
0.0243,2.7,2.627,0.002739726,0.0035
0.0243,2.7,2.643,0.002739726,0.0403
0.0243,2.7,2.649,0.002739726,0.0122
0.0243,2.7,2.658,0.002739726,0.106
0.0243,2.7,2.678,0.002739726,0.0258
0.0243,2.7,2.684,0.002739726,0.0396
0.0243,2.7,2.758,0.002739726,0.2766
0.0243,2.7,2.791,0.002739726,0.193
0.0243,2.7,2.817,0.002739726,0.22
0.0243,2.7,2.872,0.002739726,0.219
0.0243,2.7,2.876,0.002739726,0.223
0.0243,2.7,2.885,0.002739726,0.346
0.0243,2.7,2.887,0.002739726,0.234
0.0243,2.7,2.899,0.002739726,0.2021
0.0243,2.7,2.911,0.002739726,0.4415
0.0243,2.7,2.916,0.002739726,0.263
0.0243,2.7,2.939,0.002739726,0.287
0.0243,2.7,2.971,0.002739726,0.319
0.0243,2.7,3.007,0.002739726,0.3084
0.0243,2.7,3.061,0.002739726,0.473
0.0243,2.7,3.077,0.002739726,0.6206
0.0243,2.706,2.627,0.002739726,0.0029
0.0243,2.745,2.255,0.002739726,0.0001
0.0243,2.745,2.649,0.002739726,0.0019
0.0243,2.745,2.872,0.002739726,0.174
0.0243,2.749,2.431,0.002739726,0.0002
0.0243,2.749,2.643,0.002739726,0.0138
0.0243,2.749,2.791,0.002739726,0.144
0.0243,2.75,1.748,0.002739726,0.0001
0.0243,2.75,2.01,0.002739726,0.0001
0.0243,2.75,2.073,0.002739726,0.0001
0.0243,2.75,2.308,0.002739726,0.0002
0.0243,2.75,2.353,0.002739726,0.0001
0.0243,2.75,2.408,0.002739726,0.0001
0.0243,2.75,2.423,0.002739726,0.0001
0.0243,2.75,2.431,0.002739726,0.0002
0.0243,2.75,2.445,0.002739726,0.0003
0.0243,2.75,2.509,0.002739726,0.0002
0.0243,2.75,2.518,0.002739726,0.0002
0.0243,2.75,2.541,0.002739726,0.0001
0.0243,2.75,2.547,0.002739726,0.0001
0.0243,2.75,2.565,0.002739726,0.0382
0.0243,2.75,2.587,0.002739726,0.0023
0.0243,2.75,2.621,0.002739726,0.0029
0.0243,2.75,2.622,0.002739726,0.0061
0.0243,2.75,2.627,0.002739726,0.0011
0.0243,2.75,2.643,0.002739726,0.0137
0.0243,2.75,2.649,0.002739726,0.0017
0.0243,2.75,2.658,0.002739726,0.056
0.0243,2.75,2.678,0.002739726,0.0044
0.0243,2.75,2.684,0.002739726,0.0141
0.0243,2.75,2.758,0.002739726,0.2311
0.0243,2.75,2.771,0.002739726,0.023
0.0243,2.75,2.791,0.002739726,0.143
0.0243,2.75,2.817,0.002739726,0.17
0.0243,2.75,2.872,0.002739726,0.169
0.0243,2.75,2.876,0.002739726,0.173
0.0243,2.75,2.885,0.002739726,0.296
0.0243,2.75,2.887,0.002739726,0.184
0.0243,2.75,2.899,0.002739726,0.1501
0.0243,2.75,2.911,0.002739726,0.3914
0.0243,2.75,2.916,0.002739726,0.213
0.0243,2.75,2.939,0.002739726,0.237
0.0243,2.75,2.945,0.002739726,0.243
0.0243,2.75,2.971,0.002739726,0.269
0.0243,2.75,3.061,0.002739726,0.423
0.0243,2.75,3.077,0.002739726,0.5706
0.0243,2.755,2.627,0.002739726,0.001
0.0243,2.794,2.255,0.002739726,0.0001
0.0243,2.794,2.649,0.002739726,0.0004
0.0243,2.798,2.431,0.002739726,0.0002
0.0243,2.798,2.643,0.002739726,0.0023
0.0243,2.798,2.791,0.002739726,0.095
0.0243,2.8,1.748,0.002739726,0.0001
0.0243,2.8,2.01,0.002739726,0.0001
0.0243,2.8,2.073,0.002739726,0.0001
0.0243,2.8,2.308,0.002739726,0.0001
0.0243,2.8,2.353,0.002739726,0.0001
0.0243,2.8,2.408,0.002739726,0.0001
0.0243,2.8,2.423,0.002739726,0.0001
0.0243,2.8,2.431,0.002739726,0.0002
0.0243,2.8,2.445,0.002739726,0.0002
0.0243,2.8,2.509,0.002739726,0.0001
0.0243,2.8,2.518,0.002739726,0.0002
0.0243,2.8,2.541,0.002739726,0.0001
0.0243,2.8,2.547,0.002739726,0.0001
0.0243,2.8,2.565,0.002739726,0.0057
0.0243,2.8,2.587,0.002739726,0.0002
0.0243,2.8,2.621,0.002739726,0.0004
0.0243,2.8,2.622,0.002739726,0.0007
0.0243,2.8,2.627,0.002739726,0.0004
0.0243,2.8,2.643,0.002739726,0.0022
0.0243,2.8,2.649,0.002739726,0.0002
0.0243,2.8,2.658,0.002739726,0.0082
0.0243,2.8,2.678,0.002739726,0.0007
0.0243,2.8,2.684,0.002739726,0.0048
0.0243,2.8,2.758,0.002739726,0.1797
0.0243,2.8,2.771,0.002739726,0.0034
0.0243,2.8,2.791,0.002739726,0.093
0.0243,2.8,2.802,0.002739726,0.0105
0.0243,2.8,2.817,0.002739726,0.12
0.0243,2.8,2.872,0.002739726,0.1201
0.0243,2.8,2.876,0.002739726,0.123
0.0243,2.8,2.885,0.002739726,0.246
0.0243,2.8,2.887,0.002739726,0.134
0.0243,2.8,2.899,0.002739726,0.1
0.0243,2.8,2.911,0.002739726,0.3414
0.0243,2.8,2.916,0.002739726,0.163
0.0243,2.8,2.939,0.002739726,0.187
0.0243,2.8,2.945,0.002739726,0.193
0.0243,2.8,2.971,0.002739726,0.219
0.0243,2.8,3.061,0.002739726,0.373
0.0243,2.8,3.077,0.002739726,0.5206
0.0243,2.804,2.627,0.002739726,0.0003
0.0243,2.843,2.255,0.002739726,0.0001
0.0243,2.847,2.431,0.002739726,0.0002
0.0243,2.847,2.643,0.002739726,0.0005
0.0243,2.847,2.791,0.002739726,0.046
0.0243,2.847,3.061,0.002739726,0.326
0.0243,2.85,1.748,0.002739726,0.0001
0.0243,2.85,2.01,0.002739726,0.0001
0.0243,2.85,2.073,0.002739726,0.0001
0.0243,2.85,2.308,0.002739726,0.0001
0.0243,2.85,2.353,0.002739726,0.0001
0.0243,2.85,2.423,0.002739726,0.0001
0.0243,2.85,2.431,0.002739726,0.0002
0.0243,2.85,2.509,0.002739726,0.0001
0.0243,2.85,2.518,0.002739726,0.0002
0.0243,2.85,2.547,0.002739726,0.0001
0.0243,2.85,2.565,0.002739726,0.0009
0.0243,2.85,2.587,0.002739726,0.0001
0.0243,2.85,2.621,0.002739726,0.0001
0.0243,2.85,2.622,0.002739726,0.0003
0.0243,2.85,2.627,0.002739726,0.0002
0.0243,2.85,2.643,0.002739726,0.0005
0.0243,2.85,2.649,0.002739726,0.0002
0.0243,2.85,2.658,0.002739726,0.0003
0.0243,2.85,2.678,0.002739726,0.0003
0.0243,2.85,2.684,0.002739726,0.0016
0.0243,2.85,2.758,0.002739726,0.128
0.0243,2.85,2.771,0.002739726,0.0004
0.0243,2.85,2.791,0.002739726,0.043
0.0243,2.85,2.802,0.002739726,0.0011
0.0243,2.85,2.817,0.002739726,0.07
0.0243,2.85,2.872,0.002739726,0.07
0.0243,2.85,2.876,0.002739726,0.073
0.0243,2.85,2.885,0.002739726,0.196
0.0243,2.85,2.887,0.002739726,0.0841
0.0243,2.85,2.899,0.002739726,0.0532
0.0243,2.85,2.911,0.002739726,0.2914
0.0243,2.85,2.916,0.002739726,0.113
0.0243,2.85,2.939,0.002739726,0.137
0.0243,2.85,2.945,0.002739726,0.143
0.0243,2.85,2.971,0.002739726,0.169
0.0243,2.85,3.061,0.002739726,0.323
0.0243,2.85,3.077,0.002739726,0.4705
0.0243,2.853,2.627,0.002739726,0.0002
0.0243,2.853,3.007,0.002739726,0.1555
0.0243,2.892,2.255,0.002739726,0.0001
0.0243,2.896,2.431,0.002739726,0.0002
0.0243,2.896,2.643,0.002739726,0.0003
0.0243,2.896,2.791,0.002739726,0.0086
0.0243,2.896,3.061,0.002739726,0.277
0.0243,2.9,1.748,0.002739726,0.0001
0.0243,2.9,2.01,0.002739726,0.0001
0.0243,2.9,2.073,0.002739726,0.0001
0.0243,2.9,2.308,0.002739726,0.0001
0.0243,2.9,2.431,0.002739726,0.0002
0.0243,2.9,2.509,0.002739726,0.0001
0.0243,2.9,2.518,0.002739726,0.0001
0.0243,2.9,2.565,0.002739726,0.0003
0.0243,2.9,2.587,0.002739726,0.0001
0.0243,2.9,2.621,0.002739726,0.0001
0.0243,2.9,2.622,0.002739726,0.0002
0.0243,2.9,2.627,0.002739726,0.0002
0.0243,2.9,2.643,0.002739726,0.0003
0.0243,2.9,2.649,0.002739726,0.0001
0.0243,2.9,2.658,0.002739726,0.0001
0.0243,2.9,2.678,0.002739726,0.0002
0.0243,2.9,2.684,0.002739726,0.0008
0.0243,2.9,2.758,0.002739726,0.0836
0.0243,2.9,2.771,0.002739726,0.0001
0.0243,2.9,2.791,0.002739726,0.0079
0.0243,2.9,2.802,0.002739726,0.0003
0.0243,2.9,2.817,0.002739726,0.0273
0.0243,2.9,2.872,0.002739726,0.0271
0.0243,2.9,2.876,0.002739726,0.025
0.0243,2.9,2.885,0.002739726,0.146
0.0243,2.9,2.887,0.002739726,0.0383
0.0243,2.9,2.899,0.002739726,0.0128
0.0243,2.9,2.911,0.002739726,0.2414
0.0243,2.9,2.916,0.002739726,0.063
0.0243,2.9,2.939,0.002739726,0.087
0.0243,2.9,2.945,0.002739726,0.093
0.0243,2.9,2.971,0.002739726,0.119
0.0243,2.9,3.061,0.002739726,0.273
0.0243,2.9,3.077,0.002739726,0.4206
0.0243,2.903,2.627,0.002739726,0.0002
0.0243,2.903,3.007,0.002739726,0.1053
0.0243,2.946,2.431,0.002739726,0.0002
0.0243,2.946,2.643,0.002739726,0.0002
0.0243,2.946,2.791,0.002739726,0.0009
0.0243,2.946,3.061,0.002739726,0.227
0.0243,2.95,1.748,0.002739726,0.0001
0.0243,2.95,2.073,0.002739726,0.0001
0.0243,2.95,2.308,0.002739726,0.0001
0.0243,2.95,2.431,0.002739726,0.0002
0.0243,2.95,2.509,0.002739726,0.0001
0.0243,2.95,2.565,0.002739726,0.0003
0.0243,2.95,2.621,0.002739726,0.0001
0.0243,2.95,2.622,0.002739726,0.0002
0.0243,2.95,2.627,0.002739726,0.0002
0.0243,2.95,2.643,0.002739726,0.0002
0.0243,2.95,2.649,0.002739726,0.0001
0.0243,2.95,2.678,0.002739726,0.0001
0.0243,2.95,2.684,0.002739726,0.0004
0.0243,2.95,2.758,0.002739726,0.0515
0.0243,2.95,2.771,0.002739726,0.0001
0.0243,2.95,2.791,0.002739726,0.0007
0.0243,2.95,2.802,0.002739726,0.0001
0.0243,2.95,2.817,0.002739726,0.0064
0.0243,2.95,2.872,0.002739726,0.0054
0.0243,2.95,2.876,0.002739726,0.004
0.0243,2.95,2.885,0.002739726,0.096
0.0243,2.95,2.887,0.002739726,0.0052
0.0243,2.95,2.899,0.002739726,0.0017
0.0243,2.95,2.911,0.002739726,0.1916
0.0243,2.95,2.916,0.002739726,0.0192
0.0243,2.95,2.93,0.002739726,0.0039
0.0243,2.95,2.939,0.002739726,0.037
0.0243,2.95,2.945,0.002739726,0.043
0.0243,2.95,2.971,0.002739726,0.069
0.0243,2.95,3.061,0.002739726,0.223
0.0243,2.95,3.077,0.002739726,0.3705
0.0243,2.952,2.627,0.002739726,0.0002
0.0243,2.952,2.93,0.002739726,0.0033
0.0243,2.952,3.007,0.002739726,0.0557
0.0243,3,1.748,0.002739726,0.0001
0.0243,3,2.073,0.002739726,0.0001
0.0243,3,2.308,0.002739726,0.0001
0.0243,3,2.431,0.002739726,0.0002
0.0243,3,2.509,0.002739726,0.0001
0.0243,3,2.565,0.002739726,0.0001
0.0243,3,2.621,0.002739726,0.0001
0.0243,3,2.622,0.002739726,0.0002
0.0243,3,2.627,0.002739726,0.0001
0.0243,3,2.643,0.002739726,0.0002
0.0243,3,2.649,0.002739726,0.0001
0.0243,3,2.678,0.002739726,0.0001
0.0243,3,2.684,0.002739726,0.0002
0.0243,3,2.758,0.002739726,0.0207
0.0243,3,2.771,0.002739726,0.0001
0.0243,3,2.791,0.002739726,0.0001
0.0243,3,2.802,0.002739726,0.0001
0.0243,3,2.817,0.002739726,0.001
0.0243,3,2.872,0.002739726,0.001
0.0243,3,2.876,0.002739726,0.0007
0.0243,3,2.885,0.002739726,0.046
0.0243,3,2.887,0.002739726,0.0004
0.0243,3,2.899,0.002739726,0.0006
0.0243,3,2.911,0.002739726,0.1416
0.0243,3,2.916,0.002739726,0.0027
0.0243,3,2.93,0.002739726,0.0004
0.0243,3,2.939,0.002739726,0.004
0.0243,3,2.945,0.002739726,0.0044
0.0243,3,2.971,0.002739726,0.0199
0.0243,3,2.988,0.002739726,0.0031
0.0243,3,3.007,0.002739726,0.0134
0.0243,3,3.061,0.002739726,0.173
0.0243,3,3.077,0.002739726,0.3203
0.0243,3.044,2.431,0.002739726,0.0002
0.0243,3.044,2.643,0.002739726,0.0002
0.0243,3.044,2.791,0.002739726,0.0001
0.0243,3.044,3.061,0.002739726,0.129
0.0243,3.05,2.627,0.002739726,0.0001
0.0243,3.05,2.93,0.002739726,0.0002
0.0243,3.05,2.988,0.002739726,0.0003
0.0243,3.05,3.007,0.002739726,0.0011
0.0243,3.1,1.748,0.002739726,0.0001
0.0243,3.1,2.073,0.002739726,0.0001
0.0243,3.1,2.308,0.002739726,0.0001
0.0243,3.1,2.431,0.002739726,0.0001
0.0243,3.1,2.509,0.002739726,0.0001
0.0243,3.1,2.565,0.002739726,0.0001
0.0243,3.1,2.622,0.002739726,0.0002
0.0243,3.1,2.627,0.002739726,0.0001
0.0243,3.1,2.643,0.002739726,0.0001
0.0243,3.1,2.678,0.002739726,0.0001
0.0243,3.1,2.758,0.002739726,0.0023
0.0243,3.1,2.771,0.002739726,0.0001
0.0243,3.1,2.802,0.002739726,0.0001
0.0243,3.1,2.817,0.002739726,0.0002
0.0243,3.1,2.872,0.002739726,0.0001
0.0243,3.1,2.876,0.002739726,0.0001
0.0243,3.1,2.885,0.002739726,0.0012
0.0243,3.1,2.887,0.002739726,0.0001
0.0243,3.1,2.899,0.002739726,0.0002
0.0243,3.1,2.911,0.002739726,0.0476
0.0243,3.1,2.916,0.002739726,0.0002
0.0243,3.1,2.93,0.002739726,0.0001
0.0243,3.1,2.939,0.002739726,0.0002
0.0243,3.1,2.945,0.002739726,0.0002
0.0243,3.1,2.971,0.002739726,0.0003
0.0243,3.1,2.988,0.002739726,0.0001
0.0243,3.1,3.007,0.002739726,0.0003
0.0243,3.1,3.061,0.002739726,0.073
0.0243,3.1,3.077,0.002739726,0.2204
0.0243,3.142,2.431,0.002739726,0.0001
0.0243,3.142,2.643,0.002739726,0.0001
0.0243,3.142,2.791,0.002739726,0.0001
0.0243,3.142,3.061,0.002739726,0.0345
0.0243,3.149,2.627,0.002739726,0.0001
0.0243,3.149,2.93,0.002739726,0.0001
0.0243,3.149,2.988,0.002739726,0.0001
0.0243,3.149,3.007,0.002739726,0.0001
0.0243,3.2,1.748,0.002739726,0.0001
0.0243,3.2,2.073,0.002739726,0.0001
0.0243,3.2,2.308,0.002739726,0.0001
0.0243,3.2,2.431,0.002739726,0.0001
0.0243,3.2,2.509,0.002739726,0.0001
0.0243,3.2,2.565,0.002739726,0.0001
0.0243,3.2,2.622,0.002739726,0.0001
0.0243,3.2,2.627,0.002739726,0.0001
0.0243,3.2,2.643,0.002739726,0.0001
0.0243,3.2,2.678,0.002739726,0.0001
0.0243,3.2,2.758,0.002739726,0.0003
0.0243,3.2,2.771,0.002739726,0.0001
0.0243,3.2,2.817,0.002739726,0.0001
0.0243,3.2,2.872,0.002739726,0.0001
0.0243,3.2,2.876,0.002739726,0.0001
0.0243,3.2,2.885,0.002739726,0.0002
0.0243,3.2,2.887,0.002739726,0.0001
0.0243,3.2,2.899,0.002739726,0.0001
0.0243,3.2,2.911,0.002739726,0.0027
0.0243,3.2,2.916,0.002739726,0.0002
0.0243,3.2,2.93,0.002739726,0.0001
0.0243,3.2,2.939,0.002739726,0.0001
0.0243,3.2,2.945,0.002739726,0.0001
0.0243,3.2,2.971,0.002739726,0.0001
0.0243,3.2,2.988,0.002739726,0.0001
0.0243,3.2,3.007,0.002739726,0.0001
0.0243,3.2,3.061,0.002739726,0.0092
0.0243,3.2,3.077,0.002739726,0.1223
0.0243,3.24,2.431,0.002739726,0.0001
0.0243,3.24,2.643,0.002739726,0.0001
0.0243,3.24,2.791,0.002739726,0.0001
0.0243,3.24,3.061,0.002739726,0.0018
0.0243,3.247,2.627,0.002739726,0.0001
0.0243,3.247,2.93,0.002739726,0.0001
0.0243,3.247,2.988,0.002739726,0.0001
0.0243,3.247,3.007,0.002739726,0.0001
0.0243,3.3,2.073,0.002739726,0.0001
0.0243,3.3,2.308,0.002739726,0.0001
0.0243,3.3,2.431,0.002739726,0.0001
0.0243,3.3,2.509,0.002739726,0.0001
0.0243,3.3,2.565,0.002739726,0.0001
0.0243,3.3,2.627,0.002739726,0.0001
0.0243,3.3,2.643,0.002739726,0.0001
0.0243,3.3,2.678,0.002739726,0.0001
0.0243,3.3,2.758,0.002739726,0.0003
0.0243,3.3,2.771,0.002739726,0.0001
0.0243,3.3,2.817,0.002739726,0.0001
0.0243,3.3,2.872,0.002739726,0.0001
0.0243,3.3,2.876,0.002739726,0.0001
0.0243,3.3,2.887,0.002739726,0.0001
0.0243,3.3,2.899,0.002739726,0.0001
0.0243,3.3,2.911,0.002739726,0.0005
0.0243,3.3,2.916,0.002739726,0.0001
0.0243,3.3,2.93,0.002739726,0.0001
0.0243,3.3,2.939,0.002739726,0.0001
0.0243,3.3,2.945,0.002739726,0.0001
0.0243,3.3,2.971,0.002739726,0.0001
0.0243,3.3,2.988,0.002739726,0.0001
0.0243,3.3,3.007,0.002739726,0.0001
0.0243,3.3,3.061,0.002739726,0.0004
0.0243,3.3,3.077,0.002739726,0.0349
0.0243,3.345,2.627,0.002739726,0.0001
0.0243,3.345,2.93,0.002739726,0.0001
0.0243,3.345,2.988,0.002739726,0.0001
0.0243,3.345,3.007,0.002739726,0.0001
0.0243,3.4,2.073,0.002739726,0.0001
0.0243,3.4,2.308,0.002739726,0.0001
0.0243,3.4,2.431,0.002739726,0.0001
0.0243,3.4,2.509,0.002739726,0.0001
0.0243,3.4,2.565,0.002739726,0.0001
0.0243,3.4,2.627,0.002739726,0.0001
0.0243,3.4,2.643,0.002739726,0.0001
0.0243,3.4,2.678,0.002739726,0.0001
0.0243,3.4,2.758,0.002739726,0.0003
0.0243,3.4,2.771,0.002739726,0.0001
0.0243,3.4,2.817,0.002739726,0.0001
0.0243,3.4,2.872,0.002739726,0.0001
0.0243,3.4,2.876,0.002739726,0.0001
0.0243,3.4,2.887,0.002739726,0.0001
0.0243,3.4,2.899,0.002739726,0.0001
0.0243,3.4,2.911,0.002739726,0.0002
0.0243,3.4,2.916,0.002739726,0.0001
0.0243,3.4,2.93,0.002739726,0.0001
0.0243,3.4,2.939,0.002739726,0.0001
0.0243,3.4,2.945,0.002739726,0.0001
0.0243,3.4,2.971,0.002739726,0.0001
0.0243,3.4,2.988,0.002739726,0.0001
0.0243,3.4,3.007,0.002739726,0.0001
0.0243,3.4,3.061,0.002739726,0.0002
0.0243,3.4,3.077,0.002739726,0.0035
0.0243,3.444,2.627,0.002739726,0.0001
0.0243,3.444,2.93,0.002739726,0.0001
0.0243,3.444,2.988,0.002739726,0.0001
0.0243,3.5,2.073,0.002739726,0.0001
0.0243,3.5,2.308,0.002739726,0.0001
0.0243,3.5,2.431,0.002739726,0.0001
0.0243,3.5,2.509,0.002739726,0.0001
0.0243,3.5,2.565,0.002739726,0.0001
0.0243,3.5,2.627,0.002739726,0.0001
0.0243,3.5,2.643,0.002739726,0.0001
0.0243,3.5,2.758,0.002739726,0.0003
0.0243,3.5,2.817,0.002739726,0.0001
0.0243,3.5,2.899,0.002739726,0.0001
0.0243,3.5,2.93,0.002739726,0.0001
0.0243,3.5,2.945,0.002739726,0.0001
0.0243,3.5,2.971,0.002739726,0.0001
0.0243,3.5,3.007,0.002739726,0.0001
0.0243,3.5,3.061,0.002739726,0.0002
0.0243,3.5,3.077,0.002739726,0.0001
0.0243,3.5,3.611,0.002739726,0.1115
0.0243,3.6,2.073,0.002739726,0.0001
0.0243,3.6,2.308,0.002739726,0.0001
0.0243,3.6,2.431,0.002739726,0.0001
0.0243,3.6,2.509,0.002739726,0.0001
0.0243,3.6,2.565,0.002739726,0.0001
0.0243,3.6,2.643,0.002739726,0.0001
0.0243,3.6,2.758,0.002739726,0.0003
0.0243,3.6,2.817,0.002739726,0.0001
0.0243,3.6,3.611,0.002739726,0.0378
0.0243,3.6,4.128,0.002739726,0.5289
0.0243,3.7,3.611,0.002739726,0.007
0.0243,3.8,3.611,0.002739726,0.0013
0.0243,3.8,3.795,0.002739726,0.014
0.0243,3.9,3.611,0.002739726,0.0002
0.0243,3.9,3.795,0.002739726,0.0003
0.0243,3.9,3.863,0.002739726,0.0041
0.0243,4,3.611,0.002739726,0.0001
0.0243,4,3.795,0.002739726,0.0001
0.0243,4,3.863,0.002739726,0.0003
0.0243,4.1,3.611,0.002739726,0.0001
0.0243,4.1,3.795,0.002739726,0.0001
0.0243,4.1,3.863,0.002739726,0.0001
0.0243,4.1,4.104,0.002739726,0.0215
0.0243,4.1,4.105,0.002739726,0.0138
0.0243,4.1,4.128,0.002739726,0.0337
0.0243,4.2,3.611,0.002739726,0.0001
0.0243,4.2,3.795,0.002739726,0.0001
0.0243,4.2,3.863,0.002739726,0.0001
0.0243,4.2,4.104,0.002739726,0.0014
0.0243,4.2,4.105,0.002739726,0.0007
0.0243,4.2,4.128,0.002739726,0.0018
0.0243,4.3,3.611,0.002739726,0.0001
0.0243,4.3,3.795,0.002739726,0.0001
0.0243,4.3,3.863,0.002739726,0.0001
0.0243,4.3,4.104,0.002739726,0.0001
0.0243,4.3,4.105,0.002739726,0.0002
0.0243,4.3,4.128,0.002739726,0.0001
0.0243,4.4,3.611,0.002739726,0.0001
0.0243,4.4,3.795,0.002739726,0.0001
0.0243,4.4,3.863,0.002739726,0.0001
0.0243,4.4,4.104,0.002739726,0.0001
0.0243,4.4,4.105,0.002739726,0.0001
0.0243,4.4,4.128,0.002739726,0.0001
0.0243,4.5,3.611,0.002739726,0.0001
0.0243,4.5,3.795,0.002739726,0.0001
0.0243,4.5,4.104,0.002739726,0.0001
0.0243,4.5,4.105,0.002739726,0.0001
0.0243,4.5,4.128,0.002739726,0.0001
0.0243,4.6,3.611,0.002739726,0.0001
0.0243,4.6,3.795,0.002739726,0.0001
0.0243,4.6,4.104,0.002739726,0.0001
0.0243,4.6,4.105,0.002739726,0.0001
0.0243,4.6,4.128,0.002739726,0.0001
0.0243,1.8,1.904,0.005479452,0.254
0.0243,1.8,1.959,0.005479452,0.314
0.0243,1.8,2.032,0.005479452,0.392
0.0243,1.8,2.05,0.005479452,0.4123
0.0243,1.8,2.059,0.005479452,0.4232
0.0243,1.8,2.316,0.005479452,0.6994
0.0243,1.85,1.904,0.005479452,0.204
0.0243,1.85,1.959,0.005479452,0.264
0.0243,1.85,1.988,0.005479452,0.2955
0.0243,1.85,2.032,0.005479452,0.343
0.0243,1.85,2.05,0.005479452,0.3623
0.0243,1.85,2.059,0.005479452,0.372
0.0243,1.85,2.178,0.005479452,0.5004
0.0243,1.85,2.316,0.005479452,0.6494
0.0243,1.9,1.904,0.005479452,0.154
0.0243,1.9,1.959,0.005479452,0.214
0.0243,1.9,1.988,0.005479452,0.245
0.0243,1.9,2.032,0.005479452,0.292
0.0243,1.9,2.05,0.005479452,0.3128
0.0243,1.9,2.059,0.005479452,0.3227
0.0243,1.9,2.178,0.005479452,0.4505
0.0243,1.9,2.316,0.005479452,0.5996
0.0243,1.908,2.177,0.005479452,0.39
0.0243,1.95,1.904,0.005479452,0.104
0.0243,1.95,1.914,0.005479452,0.115
0.0243,1.95,1.932,0.005479452,0.1345
0.0243,1.95,1.959,0.005479452,0.164
0.0243,1.95,1.988,0.005479452,0.196
0.0243,1.95,2.032,0.005479452,0.242
0.0243,1.95,2.04,0.005479452,0.251
0.0243,1.95,2.05,0.005479452,0.2624
0.0243,1.95,2.059,0.005479452,0.2727
0.0243,1.95,2.178,0.005479452,0.4003
0.0243,1.95,2.316,0.005479452,0.5496
0.0243,1.957,2.177,0.005479452,0.341
0.0243,2,1.904,0.005479452,0.054
0.0243,2,1.914,0.005479452,0.065
0.0243,2,1.932,0.005479452,0.084
0.0243,2,1.959,0.005479452,0.114
0.0243,2,1.988,0.005479452,0.145
0.0243,2,2.032,0.005479452,0.192
0.0243,2,2.04,0.005479452,0.201
0.0243,2,2.05,0.005479452,0.2126
0.0243,2,2.059,0.005479452,0.2227
0.0243,2,2.12,0.005479452,0.2882
0.0243,2,2.178,0.005479452,0.3505
0.0243,2,2.316,0.005479452,0.4995
0.0243,2.006,2.177,0.005479452,0.292
0.0243,2.05,1.904,0.005479452,0.0156
0.0243,2.05,1.914,0.005479452,0.0245
0.0243,2.05,1.932,0.005479452,0.0351
0.0243,2.05,1.959,0.005479452,0.064
0.0243,2.05,1.988,0.005479452,0.0968
0.0243,2.05,2.032,0.005479452,0.142
0.0243,2.05,2.04,0.005479452,0.151
0.0243,2.05,2.05,0.005479452,0.1628
0.0243,2.05,2.059,0.005479452,0.1726
0.0243,2.05,2.12,0.005479452,0.2386
0.0243,2.05,2.178,0.005479452,0.3007
0.0243,2.05,2.271,0.005479452,0.4005
0.0243,2.05,2.316,0.005479452,0.4494
0.0243,2.05,2.385,0.005479452,0.374
0.0243,2.05,2.659,0.005479452,0.652
0.0243,2.05,2.771,0.005479452,0.7676
0.0243,2.05,2.912,0.005479452,0.909
0.0243,2.055,2.177,0.005479452,0.243
0.0243,2.055,2.223,0.005479452,0.292
0.0243,2.1,1.904,0.005479452,0.0044
0.0243,2.1,1.914,0.005479452,0.0068
0.0243,2.1,1.932,0.005479452,0.0028
0.0243,2.1,1.959,0.005479452,0.0172
0.0243,2.1,1.988,0.005479452,0.0471
0.0243,2.1,2.032,0.005479452,0.092
0.0243,2.1,2.04,0.005479452,0.101
0.0243,2.1,2.05,0.005479452,0.114
0.0243,2.1,2.059,0.005479452,0.122
0.0243,2.1,2.12,0.005479452,0.1888
0.0243,2.1,2.154,0.005479452,0.224
0.0243,2.1,2.178,0.005479452,0.2507
0.0243,2.1,2.215,0.005479452,0.29
0.0243,2.1,2.267,0.005479452,0.2043
0.0243,2.1,2.271,0.005479452,0.3503
0.0243,2.1,2.316,0.005479452,0.3995
0.0243,2.1,2.385,0.005479452,0.324
0.0243,2.1,2.659,0.005479452,0.602
0.0243,2.1,2.771,0.005479452,0.716
0.0243,2.1,2.912,0.005479452,0.859
0.0243,2.104,2.177,0.005479452,0.194
0.0243,2.104,2.223,0.005479452,0.243
0.0243,2.15,1.897,0.005479452,0.0142
0.0243,2.15,1.904,0.005479452,0.0011
0.0243,2.15,1.914,0.005479452,0.0016
0.0243,2.15,1.932,0.005479452,0.0005
0.0243,2.15,1.959,0.005479452,0.0017
0.0243,2.15,1.988,0.005479452,0.0094
0.0243,2.15,2.032,0.005479452,0.0503
0.0243,2.15,2.04,0.005479452,0.051
0.0243,2.15,2.05,0.005479452,0.0694
0.0243,2.15,2.059,0.005479452,0.074
0.0243,2.15,2.12,0.005479452,0.1391
0.0243,2.15,2.154,0.005479452,0.174
0.0243,2.15,2.178,0.005479452,0.2006
